"ID","x","y","label","truth"
"cell_3493",9588.9658203125,40260.40625,14,"Layer 2-3 medial"
"cell_1777",15084.859375,35877.5234375,14,"Layer 4"
"cell_6073",4639.53369140625,38839.23828125,14,"Layer 4"
"cell_3793",12590.8271484375,33618.9765625,7,"Layer 4"
"cell_713",17305.625,29702.470703125,10,"Layer 4"
"cell_1712",16505.7421875,35296.38671875,14,"Layer 3-4"
"cell_5882",3998.78588867188,39961.52734375,7,"Layer 4"
"cell_7081",198.604751586914,41006.74609375,7,"Layer 4"
"cell_3575",12656.03515625,35669.58984375,14,"Layer 4"
"cell_393",20202.802734375,31726.26953125,7,"Layer 4"
"cell_3804",12331.66015625,32489.974609375,7,"Layer 4"
"cell_1936",16825.587890625,33825.7421875,14,"Layer 4"
"cell_5987",1996.89733886719,39827.0546875,7,"Layer 4"
"cell_2014",15232.83984375,33216.09765625,7,"Layer 4"
"cell_2091",13445.2197265625,33602.21875,7,"Layer 4"
"cell_3654",10900.5234375,37347.59765625,14,"Layer 4"
"cell_3566",12793.30078125,35666.26171875,14,"Layer 4"
"cell_1999",15509.81640625,31790.271484375,7,"Layer 4"
"cell_501",18125.083984375,31686.41015625,7,"Layer 4"
"cell_657",18739.77734375,29724.943359375,7,"Layer 4"
"cell_4996",6555.66650390625,38208.45703125,14,"Layer 4"
"cell_5969",2279.55786132812,40766.48046875,14,"Layer 4"
"cell_1902",12731.263671875,35351.6796875,14,"Layer 4"
"cell_3558",12941.2314453125,35560.28125,14,"Layer 4"
"cell_4717",8302.7314453125,39839.1953125,14,"Layer 4"
"cell_1947",16534.9375,33006.140625,7,"Layer 4"
"cell_145",20676.046875,32672.787109375,7,"Layer 4"
"cell_748",19295.2265625,26693.541015625,7,"Layer 4"
"cell_7079",235.182601928711,41691.64453125,7,"Layer 4"
"cell_5002",6415.4228515625,38391.71484375,14,"Layer 4"
"cell_1982",15842.9072265625,33969.91015625,7,"Layer 4"
"cell_395",20105.0625,32674.326171875,7,"Layer 4"
"cell_3714",9647.248046875,37392.515625,14,"Layer 4"
"cell_489",18348.0078125,32948.390625,7,"Layer 4"
"cell_4951",7729.51025390625,36666.92578125,8,"Layer 4"
"cell_3584",12502.1181640625,35727.16015625,14,"Layer 4"
"cell_567",16964.59765625,34395.73828125,14,"Layer 4"
"cell_7086",151.005004882812,42005.38671875,7,"Layer 4"
"cell_5894",3687.74926757812,39065.39453125,7,"Layer 4"
"cell_5140",7807.33642578125,33180.73828125,4,"Layer 6"
"cell_2013",15218.7294921875,31644.533203125,7,"Layer 4"
"cell_4789",6723.3291015625,38887.9921875,14,"Layer 4"
"cell_2072",13759.9140625,32271.76953125,7,"Layer 4"
"cell_4880",9277.6884765625,37875.9765625,14,"Layer 4"
"cell_2115",12899.3046875,34565.5859375,7,"Layer 4"
"cell_3698",9931.17578125,38374.27734375,14,"Layer 4"
"cell_6045",679.844604492188,40363.421875,14,"Layer 4"
"cell_3730",9345.193359375,36742.37109375,14,"Layer 4"
"cell_2251",13940.44140625,30360.634765625,10,"Layer 6"
"cell_607",20081.005859375,29543.974609375,7,"Layer 4"
"cell_346",21274.201171875,31827.064453125,7,"Layer 4"
"cell_4968",7234.4501953125,38489.5859375,14,"Layer 4"
"cell_582",20705.630859375,28669.755859375,5,"Layer 4"
"cell_360",20924.689453125,32116.92578125,7,"Layer 4"
"cell_1817",14350.3427734375,35395.14453125,7,"Layer 4"
"cell_424",19747.462890625,31710.537109375,7,"Layer 4"
"cell_1907",12664.69140625,35674.16796875,14,"Layer 4"
"cell_5868",4240.51025390625,40415.01171875,14,"Layer 4"
"cell_428",19700.548828125,33255.921875,7,"Layer 4"
"cell_5967",2289.72973632812,39917.52734375,7,"Layer 4"
"cell_2070",13851.0810546875,33676.46875,7,"Layer 4"
"cell_1740",15892.453125,35609.5703125,14,"Layer 4"
"cell_5847",4677.5087890625,40177.09765625,7,"Layer 4"
"cell_3719",9606.603515625,37633.16796875,14,"Layer 4"
"cell_499",18112.802734375,32092.619140625,7,"Layer 4"
"cell_7069",535.389343261719,41755.6875,7,"Layer 4"
"cell_1849",13757.5966796875,35676.55859375,14,"Layer 4"
"cell_7056",842.503173828125,41113.75,7,"Layer 4"
"cell_5896",3661.19604492188,40959.35546875,14,"Layer 4"
"cell_3678",10341.3134765625,36775.2421875,14,"Layer 4"
"cell_492",18310.126953125,32424.14453125,7,"Layer 4"
"cell_6001",1647.51940917969,41165.91796875,14,"Layer 4"
"cell_691",17851.798828125,29312.068359375,4,"Layer 4"
"cell_696",17736.5234375,30445.576171875,7,"Layer 4"
"cell_86",21916.033203125,32047.90234375,7,"Layer 4"
"cell_1992",15626.4052734375,32696.23046875,7,"Layer 4"
"cell_2036",14719.78125,33356.51171875,7,"Layer 4"
"cell_5998",1740.06140136719,41037.90625,14,"Layer 4"
"cell_3682",10236.78125,36918.171875,14,"Layer 4"
"cell_1768",15283.607421875,35198.9140625,7,"Layer 4"
"cell_4832",5729.7666015625,39393.89453125,14,"Layer 4"
"cell_405",20025.134765625,31538.623046875,7,"Layer 4"
"cell_1927",17072.16015625,33704.58984375,14,"Layer 4"
"cell_527",17659.208984375,30647.8203125,7,"Layer 4"
"cell_6039",835.18505859375,40649.9609375,14,"Layer 4"
"cell_5859",4498.11376953125,41053.36328125,14,"Layer 2-3 medial"
"cell_566",16972.279296875,31270.7265625,7,"Layer 4"
"cell_3671",10457.5625,36595.6328125,14,"Layer 4"
"cell_2116",12839.8369140625,34229.08203125,7,"Layer 4"
"cell_561",17181.47265625,32179.310546875,7,"Layer 4"
"cell_1934",16889.798828125,32123.5859375,7,"Layer 4"
"cell_4850",5273.0302734375,39599.93359375,14,"Layer 4"
"cell_1788",14873.341796875,34717.265625,7,"Layer 4"
"cell_2049",14368.94140625,34733.25390625,7,"Layer 4"
"cell_4894",8881.423828125,37495.7265625,14,"Layer 4"
"cell_2002",15398.0068359375,33521.3828125,7,"Layer 4"
"cell_3778",12837.703125,32798.95703125,7,"Layer 4"
"cell_6028",1076.46350097656,41942.53125,7,"Layer 4"
"cell_573",16783.76953125,34536.61328125,14,"Layer 4"
"cell_4974",7118.12744140625,37917.92578125,14,"Layer 4"
"cell_4848",5361.66796875,40225.140625,14,"Layer 4"
"cell_5873",4147.3408203125,39256.8671875,7,"Layer 4"
"cell_6037",842.037109375,40405.984375,14,"Layer 4"
"cell_430",19659.85546875,34079.95703125,7,"Layer 4"
"cell_425",19750.111328125,32023.861328125,7,"Layer 4"
"cell_686",17944.265625,30811.91015625,7,"Layer 4"
"cell_2031",14833.8369140625,33915.76171875,7,"Layer 4"
"cell_135",20924.689453125,32116.92578125,7,"Layer 4"
"cell_570",16889.798828125,32123.5859375,7,"Layer 4"
"cell_594",20419.345703125,29319.263671875,7,"Layer 4"
"cell_5874",4150.25146484375,40793.40234375,14,"Layer 4"
"cell_1898",12793.30078125,35666.26171875,14,"Layer 4"
"cell_5866",4341.40966796875,39432.4765625,7,"Layer 4"
"cell_5869",4273.7490234375,39876.29296875,7,"Layer 4"
"cell_5939",2784.85180664062,39966.0625,7,"Layer 4"
"cell_1951",16440.994140625,31410.291015625,7,"Layer 4"
"cell_3585",12502.201171875,35308.515625,14,"Layer 4"
"cell_3717",9606.7763671875,37998.546875,14,"Layer 4"
"cell_547",17285.939453125,32779.12109375,7,"Layer 4"
"cell_2085",13577.6484375,33441.7578125,7,"Layer 4"
"cell_3705",9843.0078125,36669.8125,14,"Layer 4"
"cell_1874",13300.029296875,36000.4765625,14,"Layer 4"
"cell_2004",15371.9599609375,31952.26953125,7,"Layer 4"
"cell_1975",15953.1962890625,32442.798828125,7,"Layer 4"
"cell_1944",16637.455078125,31775.353515625,7,"Layer 4"
"cell_3663",10714.5771484375,36261.2734375,14,"Layer 4"
"cell_3637",11393.328125,36749.453125,14,"Layer 4"
"cell_5863",4425.767578125,40160.453125,7,"Layer 4"
"cell_579",16683.9140625,32811.546875,7,"Layer 4"
"cell_473",18740.8125,32981.234375,7,"Layer 4"
"cell_512",17929.521484375,31280.8671875,7,"Layer 4"
"cell_1789",14888.7265625,35076.671875,7,"Layer 4"
"cell_5766",1825.62475585938,43119.99609375,14,"Layer 2-3 medial"
"cell_508",17960.1953125,31930.501953125,7,"Layer 4"
"cell_3767",13064.033203125,34043.484375,7,"Layer 4"
"cell_2079",13635.294921875,33166.390625,7,"Layer 4"
"cell_4706",8671.20703125,39347.7890625,14,"Layer 4"
"cell_636",19276.044921875,30325.64453125,7,"Layer 4"
"cell_5862",4457.59033203125,39049.62109375,14,"Layer 4"
"cell_2111",12923.4775390625,34471.625,7,"Layer 4"
"cell_519",17764.734375,32360.4609375,7,"Layer 4"
"cell_1917",17238.921875,31674.6328125,7,"Layer 4"
"cell_830",16843.373046875,26113.1328125,10,"Layer 6"
"cell_533",17567.837890625,32161.57421875,7,"Layer 4"
"cell_2032",14817.09375,32811.1953125,7,"Layer 4"
"cell_3775",12918.13671875,34114.390625,7,"Layer 4"
"cell_376",20579.2578125,33241.69921875,7,"Layer 4"
"cell_575",16709.806640625,32238.9375,7,"Layer 4"
"cell_3681",10266.46484375,37412.4453125,14,"Layer 4"
"cell_1922",17201.6875,33350.6171875,7,"Layer 4"
"cell_652",18865.556640625,31072.69140625,7,"Layer 4"
"cell_6002",1598.99938964844,40686.5390625,14,"Layer 4"
"cell_1873",13369.3310546875,35586.7734375,14,"Layer 4"
"cell_4730",7945.93359375,40406.484375,14,"Layer 2-3 medial"
"cell_4970",7208.86767578125,38381.91015625,14,"Layer 4"
"cell_3711",9692.2333984375,37250.3984375,14,"Layer 4"
"cell_467",18848.7265625,33059.9375,7,"Layer 4"
"cell_464",18932.275390625,32035.37890625,7,"Layer 4"
"cell_2086",13530.9248046875,32305.958984375,7,"Layer 4"
"cell_4841",5520.61669921875,39589.13671875,14,"Layer 4"
"cell_540",17468.3125,32589.185546875,7,"Layer 4"
"cell_557",17201.6875,33350.6171875,7,"Layer 4"
"cell_6035",950.492492675781,41312.87109375,7,"Layer 4"
"cell_381",20417.7578125,31885.216796875,7,"Layer 4"
"cell_677",18186.2265625,30212.66015625,7,"Layer 4"
"cell_1761",15403.48828125,34844.3828125,7,"Layer 4"
"cell_68",22528.677734375,31615.90625,7,"Layer 4"
"cell_3746",8881.423828125,37495.7265625,14,"Layer 4"
"cell_654",18837.27734375,30315.01953125,7,"Layer 4"
"cell_1994",15541.90234375,32273.615234375,7,"Layer 4"
"cell_147",20925.462890625,31206.646484375,7,"Layer 4"
"cell_3592",12342.0791015625,36320.41796875,14,"Layer 4"
"cell_587",20625.513671875,31078.212890625,7,"Layer 4"
"cell_5889",3854.7763671875,41893.54296875,14,"Layer 4"
"cell_4879",9335.7119140625,36746.17578125,14,"Layer 4"
"cell_3777",12839.8369140625,34229.08203125,7,"Layer 4"
"cell_7085",158.560684204102,42262.23828125,7,"Layer 4"
"cell_3718",9580.306640625,36767.83203125,14,"Layer 4"
"cell_2199",15293.8173828125,29561.33984375,10,"Layer 5"
"cell_494",18233.451171875,33419.18359375,7,"Layer 4"
"cell_3732",9277.6884765625,37875.9765625,14,"Layer 4"
"cell_4797",6492.6162109375,38743.2734375,14,"Layer 4"
"cell_785",18021.19140625,26491.013671875,9,"Layer 4"
"cell_4918",8499.173828125,38061.0234375,14,"Layer 4"
"cell_3542",13299.861328125,36000.44921875,14,"Layer 4"
"cell_2037",14703.55859375,32535.91015625,7,"Layer 4"
"cell_5914",3292.705078125,39914.16796875,7,"Layer 4"
"cell_1894",12796.017578125,35864.77734375,14,"Layer 4"
"cell_5953",2479.64916992188,39434.22265625,7,"Layer 4"
"cell_2035",14739.478515625,32955.59765625,7,"Layer 4"
"cell_273",18487.427734375,34771.390625,14,"Layer 3-4"
"cell_5858",4519.81787109375,39391.0859375,7,"Layer 4"
"cell_504",18022.787109375,33762.86328125,14,"Layer 4"
"cell_7070",483.023712158203,40534.15234375,14,"Layer 4"
"cell_5930",2996.8876953125,40656.5625,14,"Layer 4"
"cell_1959",16398.9296875,32712.15625,7,"Layer 4"
"cell_1935",16830.400390625,32887.08984375,7,"Layer 4"
"cell_447",19348.7421875,32625.173828125,7,"Layer 4"
"cell_3613",11846.65625,37205.48828125,14,"Layer 3-4"
"cell_4872",4677.5087890625,40177.09765625,7,"Layer 4"
"cell_3791",12612.962890625,34999.23828125,14,"Layer 4"
"cell_448",19291.32421875,32361.10546875,7,"Layer 4"
"cell_1733",15973.296875,35171.0234375,14,"Layer 4"
"cell_5955",2443.95336914062,40114.328125,7,"Layer 4"
"cell_5974",2225.857421875,41853.421875,14,"Layer 4"
"cell_484",18433.732421875,31465.3046875,7,"Layer 4"
"cell_6072",4661.83642578125,38983.34765625,14,"Layer 4"
"cell_2205",15138.0390625,28942.08203125,10,"Layer 5"
"cell_1957",16308.9306640625,33661.00390625,7,"Layer 4"
"cell_500",18127.755859375,34162.5,14,"Layer 4"
"cell_2127",17299.267578125,29702.330078125,10,"Layer 4"
"cell_2042",14615.9033203125,33527.52734375,7,"Layer 4"
"cell_1799",14641.8447265625,35334.82421875,7,"Layer 4"
"cell_757",18710.66015625,24721.17578125,6,"Layer 6"
"cell_5984",2008.07775878906,40358.015625,7,"Layer 4"
"cell_4887",9039.4169921875,37552.03515625,14,"Layer 4"
"cell_5952",2472.43774414062,39835.12890625,7,"Layer 4"
"cell_3789",12586.703125,33387.23046875,7,"Layer 4"
"cell_2059",14158.3154296875,34965.52734375,7,"Layer 4"
"cell_624",19670.16015625,30219.142578125,7,"Layer 4"
"cell_4993",6673.029296875,38535.08984375,14,"Layer 4"
"cell_4840",5548.7802734375,39702.16015625,14,"Layer 4"
"cell_4846",5379.89501953125,38983.2578125,14,"Layer 4"
"cell_1925",17181.47265625,32179.310546875,7,"Layer 4"
"cell_524",17681.89453125,30769.212890625,7,"Layer 4"
"cell_3958",12927.2548828125,30668.884765625,15,"Layer 6"
"cell_2092",13458.8701171875,34669.3046875,7,"Layer 4"
"cell_5854",4595.8388671875,39814.2890625,7,"Layer 4"
"cell_1871",13416.953125,36588.84375,14,"Layer 3-4"
"cell_2034",14777.923828125,34059.5546875,7,"Layer 4"
"cell_3708",9721.939453125,36767.3515625,14,"Layer 4"
"cell_1836",14008.720703125,35296.97265625,7,"Layer 4"
"cell_7053",950.492492675781,41312.87109375,7,"Layer 4"
"cell_4835",5619.24853515625,38640.59375,14,"Layer 4"
"cell_1881",13184.916015625,37501.453125,14,"Layer 2-3 medial"
"cell_5011",6088.21826171875,38231.84375,14,"Layer 4"
"cell_1958",16350.923828125,32173.896484375,7,"Layer 4"
"cell_4966",7254.884765625,37399.171875,14,"Layer 4"
"cell_4936",8047.380859375,37172.7890625,14,"Layer 4"
"cell_3760",13219.923828125,32994.85546875,7,"Layer 4"
"cell_2106",13064.033203125,34043.484375,7,"Layer 4"
"cell_2065",13986.91015625,33053.08203125,7,"Layer 4"
"cell_2331",16843.373046875,26113.1328125,10,"Layer 6"
"cell_5895",3667.7587890625,39730.453125,7,"Layer 4"
"cell_5775",1686.39294433594,43053.65625,14,"Layer 2-3 medial"
"cell_3723",9472.890625,37665.84375,14,"Layer 4"
"cell_485",18350.1875,31421.45703125,7,"Layer 4"
"cell_1779",15087.2822265625,34902.83984375,7,"Layer 4"
"cell_496",18194.33203125,34445.87890625,14,"Layer 3-4"
"cell_1786",14906.427734375,34990.6328125,7,"Layer 4"
"cell_5890",3769.54638671875,41896.44140625,14,"Layer 4"
"cell_4798",6433.84228515625,39082.96875,14,"Layer 4"
"cell_5900",3558.51440429688,39556.59765625,7,"Layer 4"
"cell_2055",14202.6337890625,32569.572265625,7,"Layer 4"
"cell_1890",12941.2314453125,35560.28125,14,"Layer 4"
"cell_1723",16216.396484375,36081.9375,14,"Layer 3-4"
"cell_4816",6007.42919921875,38866.953125,14,"Layer 4"
"cell_369",20739.865234375,32330.310546875,7,"Layer 4"
"cell_110",21513.51953125,32080.244140625,7,"Layer 4"
"cell_3712",9661.5986328125,35986.59765625,14,"Layer 4"
"cell_5004",6373.77197265625,37589.6796875,14,"Layer 4"
"cell_626",19615.599609375,28773.091796875,7,"Layer 4"
"cell_3722",9523.548828125,36940.46875,14,"Layer 4"
"cell_144",20739.865234375,32330.310546875,7,"Layer 4"
"cell_676",18195.130859375,30975.34375,7,"Layer 4"
"cell_471",18791.6015625,33271.89453125,7,"Layer 4"
"cell_446",19354.005859375,31372.875,7,"Layer 4"
"cell_1952",16462.224609375,33184.58984375,7,"Layer 4"
"cell_562",17110.0703125,31128.8828125,7,"Layer 4"
"cell_1985",15749.9697265625,33795.1484375,7,"Layer 4"
"cell_1787",14872.154296875,34981.8671875,7,"Layer 4"
"cell_5887",3829.51196289062,40693.01953125,14,"Layer 4"
"cell_3647",11088.3369140625,37580.8828125,14,"Layer 3-4"
"cell_522",17693.943359375,33670.57421875,14,"Layer 4"
"cell_7047",1069.33142089844,40684.42578125,14,"Layer 4"
"cell_6038",842.503173828125,41113.75,7,"Layer 4"
"cell_544",17337,31846.431640625,7,"Layer 4"
"cell_1997",15514.013671875,33117.33984375,7,"Layer 4"
"cell_2307",12774.224609375,30513.673828125,15,"Layer 6"
"cell_1965",16259.4853515625,32507.998046875,7,"Layer 4"
"cell_4834",5657.1083984375,39962.46875,14,"Layer 4"
"cell_612",19876.654296875,29408.345703125,7,"Layer 4"
"cell_3655",10902.0185546875,36406.96484375,14,"Layer 4"
"cell_3551",13139.7109375,34941.03125,14,"Layer 4"
"cell_2087",13481.6982421875,33436.64453125,7,"Layer 4"
"cell_118",21378.435546875,31461.0546875,7,"Layer 4"
"cell_4767",7016.126953125,38659.10546875,14,"Layer 4"
"cell_583",20642.927734375,29856.14453125,7,"Layer 4"
"cell_738",20017.82421875,26267.169921875,7,"Layer 4"
"cell_4714",8311.333984375,39015.23828125,14,"Layer 4"
"cell_2120",12794.8994140625,35101.609375,14,"Layer 4"
"cell_2000",15475.3115234375,33020.1796875,7,"Layer 4"
"cell_418",19853.978515625,33052.60546875,7,"Layer 4"
"cell_1763",15363.6875,34664.19140625,7,"Layer 4"
"cell_682",18080.14453125,28712.3125,4,"Layer 4"
"cell_600",20251.1328125,28839.943359375,7,"Layer 4"
"cell_1995",15514.8447265625,32783.546875,7,"Layer 4"
"cell_5825",5268.54345703125,39601.95703125,14,"Layer 4"
"cell_3563",12841.65234375,34868.99609375,14,"Layer 4"
"cell_1770",15262.82421875,35750.0625,14,"Layer 4"
"cell_3815",11946.169921875,34145.59375,7,"Layer 4"
"cell_5828",5214.44482421875,39286.7109375,14,"Layer 4"
"cell_2067",13947.931640625,34810.59375,7,"Layer 4"
"cell_472",18787.576171875,32688.15625,7,"Layer 4"
"cell_3582",12532.4091796875,35412.7890625,14,"Layer 4"
"cell_1943",16683.30859375,32811.24609375,7,"Layer 4"
"cell_142",20764.767578125,31947.759765625,7,"Layer 4"
"cell_435",19532.146484375,32793.10546875,7,"Layer 4"
"cell_1983",15796.6416015625,32735.958984375,7,"Layer 4"
"cell_640",19244.28125,29640.568359375,7,"Layer 4"
"cell_615",19875.86328125,30386.59765625,7,"Layer 4"
"cell_4781",6828.66259765625,39073.8203125,14,"Layer 4"
"cell_4992",6691.93701171875,38159.41015625,14,"Layer 4"
"cell_1978",15903.517578125,32752.62890625,7,"Layer 4"
"cell_4732",7865.29541015625,38746.17578125,14,"Layer 4"
"cell_4941",7832.4091796875,37741.5625,14,"Layer 4"
"cell_1960",16326.025390625,31653.580078125,7,"Layer 4"
"cell_506",17993.0546875,32459.984375,7,"Layer 4"
"cell_710",17388.623046875,27097.21875,10,"Layer 4"
"cell_633",19407.66796875,30814.70703125,7,"Layer 4"
"cell_2045",14524.103515625,33398.99609375,7,"Layer 4"
"cell_541",17396.404296875,31485.427734375,7,"Layer 4"
"cell_481",18516.451171875,33135.8984375,7,"Layer 4"
"cell_4776",6893.29345703125,39384.46875,14,"Layer 4"
"cell_667",18444.451171875,30159.076171875,7,"Layer 4"
"cell_4867",4867.93701171875,39727.21875,7,"Layer 4"
"cell_490",18336.857421875,33620.859375,14,"Layer 4"
"cell_631",19429.462890625,30371.603515625,7,"Layer 4"
"cell_3562",12796.017578125,35864.77734375,14,"Layer 4"
"cell_610",19991.76953125,28846.587890625,7,"Layer 4"
"cell_3763",13165.623046875,33630.6875,7,"Layer 4"
"cell_2053",14286.4150390625,32865.109375,7,"Layer 4"
"cell_1801",14642.5244140625,35773.72265625,7,"Layer 4"
"cell_613",19893.21484375,28214.181640625,7,"Layer 4"
"cell_445",19355.703125,31867.65234375,7,"Layer 4"
"cell_2193",15398.744140625,28096.978515625,10,"Layer 6"
"cell_2056",14181.1513671875,33876.75,7,"Layer 4"
"cell_1824",14230.38671875,35674.484375,7,"Layer 4"
"cell_5912",3339.49975585938,41319.75390625,14,"Layer 4"
"cell_514",17860.69921875,30669.708984375,7,"Layer 4"
"cell_5842",4867.93701171875,39727.21875,7,"Layer 4"
"cell_2274",13421.5673828125,29542.0703125,10,"Layer 6"
"cell_5995",1817.08630371094,40719.31640625,14,"Layer 4"
"cell_4953",7658.81005859375,39257.875,14,"Layer 4"
"cell_681",18062.541015625,31031.833984375,7,"Layer 4"
"cell_4778",6857.76220703125,38800.765625,14,"Layer 4"
"cell_495",18191.392578125,32906.671875,7,"Layer 4"
"cell_4927",8278.455078125,37883.21484375,14,"Layer 4"
"cell_552",17238.921875,31674.6328125,7,"Layer 4"
"cell_453",19231.404296875,33254.76953125,7,"Layer 4"
"cell_4779",6850.0546875,38616.6484375,14,"Layer 4"
"cell_5003",6402.65478515625,37303.6171875,14,"Layer 4"
"cell_1784",15014.3271484375,36089.359375,14,"Layer 4"
"cell_5921",3117.38403320312,41211.93359375,14,"Layer 4"
"cell_7046",1076.46350097656,41942.53125,7,"Layer 4"
"cell_3798",12464.2890625,32154.3046875,7,"Layer 5"
"cell_6029",1069.33142089844,40684.42578125,14,"Layer 4"
"cell_598",20314.787109375,27724.84375,7,"Layer 4"
"cell_388",20344.39453125,31588.626953125,7,"Layer 4"
"cell_1989",15641.6591796875,33751.45703125,7,"Layer 4"
"cell_3686",10129.1494140625,37579.046875,14,"Layer 4"
"cell_2094",13383.2451171875,33309.28125,7,"Layer 4"
"cell_451",19289.828125,31413.849609375,7,"Layer 4"
"cell_593",20442.802734375,29877.072265625,7,"Layer 4"
"cell_3704",9890.3818359375,37188.15625,14,"Layer 4"
"cell_3646",11157.8427734375,37044.734375,14,"Layer 4"
"cell_4902",8718.6962890625,37634.0546875,14,"Layer 4"
"cell_1728",16123.779296875,35919.0390625,14,"Layer 3-4"
"cell_5949",2530.9296875,40922.7109375,14,"Layer 4"
"cell_2043",14589.7978515625,32663.4609375,7,"Layer 4"
"cell_669",18340.658203125,31230.458984375,7,"Layer 4"
"cell_745",19518.126953125,26638.73828125,7,"Layer 4"
"cell_1986",15678.80859375,32522.833984375,7,"Layer 4"
"cell_2069",13880.9931640625,33769.66015625,7,"Layer 4"
"cell_526",17639.283203125,33183.02734375,7,"Layer 4"
"cell_659",18625.64453125,30378.474609375,7,"Layer 4"
"cell_7049",1055.09240722656,40362.38671875,14,"Layer 4"
"cell_5014",6027.73779296875,38422.8125,14,"Layer 4"
"cell_1762",15371.763671875,35909.03515625,14,"Layer 4"
