barcode,x,y,original_cluster,mclust_seed_141,mclust_seed_549,mclust_seed_75,mclust_seed_492,mclust_seed_676,mclust_seed_179,mclust_seed_587,mclust_seed_592,mclust_seed_601,mclust_seed_916,mclust_seed_518,mclust_seed_339,mclust_seed_921,mclust_seed_423,mclust_seed_330,mclust_seed_388,mclust_seed_273,mclust_seed_286,mclust_seed_61,mclust_seed_807,mclust_seed_283,mclust_seed_127,mclust_seed_165,mclust_seed_952,mclust_seed_311,mclust_seed_597,mclust_seed_473,mclust_seed_594,mclust_seed_605,mclust_seed_101
872,325.736978037676,835.297460160528,2,7,8,3,5,7,9,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
873,345.010331459461,835.297460160528,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,5,3,2,2,8,3,10,6,6,7
874,364.283684881247,835.297460160528,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,8,3,3,2,4,8,3,10,6,6,7
875,479.92380541196,835.297460160528,3,2,2,1,2,1,2,1,1,3,2,3,2,1,5,2,2,1,3,3,2,2,2,1,1,2,2,2,1,2,5
876,499.197158833745,835.297460160528,3,4,2,9,2,1,5,1,4,2,10,1,2,1,5,2,2,4,1,1,2,2,2,1,1,2,1,5,1,2,8
877,518.470512255531,835.297460160528,5,6,7,9,6,6,7,7,7,2,10,10,5,8,8,8,1,3,3,8,3,6,9,6,8,6,6,9,8,9,8
878,537.743865677316,835.297460160528,5,6,7,9,6,6,9,7,7,8,10,10,7,8,8,8,7,6,10,8,3,8,9,6,8,6,6,9,8,9,8
879,557.017219099102,835.297460160528,5,6,7,9,6,6,7,7,7,8,10,10,5,8,8,3,7,6,10,8,3,6,9,6,8,6,6,9,8,9,8
880,576.290572520888,835.297460160528,5,6,7,9,6,6,9,7,6,8,10,10,7,8,8,8,7,6,10,8,8,8,9,6,8,6,6,9,8,9,8
881,653.38398620803,835.297460160528,1,4,7,9,6,2,7,4,7,2,10,4,5,3,5,3,1,3,3,8,3,6,9,6,2,6,1,9,8,1,8
882,672.657339629815,835.297460160528,1,4,6,9,2,2,7,4,7,2,10,4,5,3,5,3,1,3,3,3,3,6,9,4,2,1,5,3,8,1,8
883,865.39087384767,835.297460160528,6,2,2,4,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,2,2,1,3,2,2,2,1,2,5
884,884.664227269456,835.297460160528,6,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,5
885,903.937580691241,835.297460160528,6,2,2,1,2,1,2,1,1,1,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
886,923.210934113027,835.297460160528,6,2,2,1,2,3,2,1,1,3,2,3,1,2,2,2,2,1,2,5,2,4,1,1,1,2,2,2,1,2,5
887,94.4567369762493,854.570813582314,8,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,10,8,4,10,7,3,3,2,9,8,3,10,6,10,7
888,113.730090398035,854.570813582314,8,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,10,8,4,4,7,3,3,2,9,8,3,10,6,10,7
889,133.00344381982,854.570813582314,10,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,10,8,4,4,7,3,3,2,9,8,3,10,6,10,7
890,152.276797241606,854.570813582314,10,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,5,8,4,4,7,5,3,2,9,8,3,10,6,7,7
891,171.550150663391,854.570813582314,10,7,8,3,5,7,7,9,2,10,4,9,8,5,9,6,5,8,4,4,7,3,3,2,9,8,3,10,6,1,7
892,190.823504085177,854.570813582314,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,5,3,2,2,8,3,10,6,6,7
893,210.096857506962,854.570813582314,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
894,229.370210928748,854.570813582314,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
895,248.643564350534,854.570813582314,4,7,8,3,5,7,5,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,3,3,10,6,6,7
896,325.736978037676,854.570813582314,2,7,8,3,5,5,7,9,2,9,4,9,8,5,9,6,8,8,7,4,7,5,3,2,2,5,3,10,6,6,7
897,345.010331459461,854.570813582314,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
898,364.283684881247,854.570813582314,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
899,383.557038303032,854.570813582314,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,1,3,3,2,2,8,3,10,6,6,7
900,634.110632786244,854.570813582314,2,6,7,9,6,6,9,7,7,2,10,10,5,8,8,3,1,3,3,8,3,6,9,6,8,6,6,9,8,9,8
901,653.38398620803,854.570813582314,1,4,7,9,6,2,7,4,7,2,10,4,5,3,5,3,1,3,3,8,3,6,9,6,2,6,1,9,8,9,8
902,672.657339629815,854.570813582314,1,4,6,9,2,2,7,1,7,2,10,4,2,3,5,3,2,3,3,3,3,6,9,4,1,1,2,3,8,1,8
903,826.844167004099,854.570813582314,3,2,2,4,2,3,1,3,1,1,2,3,10,4,4,2,3,2,2,2,4,4,2,1,3,2,4,1,4,3,3
904,846.117520425885,854.570813582314,6,2,2,4,2,1,2,3,1,1,2,3,10,4,2,2,3,2,2,2,4,2,2,1,3,2,4,1,4,2,3
905,865.39087384767,854.570813582314,6,2,2,4,2,1,2,3,1,1,2,3,10,4,2,2,3,2,2,2,4,2,2,1,3,2,4,2,4,2,3
906,884.664227269456,854.570813582314,6,2,2,1,2,3,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,4,2,1,3,2,2,2,1,2,5
907,903.937580691241,854.570813582314,6,2,2,1,2,3,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,4,2,1,1,2,2,2,1,3,5
908,113.730090398035,873.844167004099,10,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,10,8,4,4,7,3,3,2,9,8,3,10,6,10,7
909,133.00344381982,873.844167004099,10,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,10,8,4,4,7,3,3,2,9,8,3,10,6,10,7
910,152.276797241606,873.844167004099,10,7,8,3,5,7,7,9,5,10,4,9,8,5,9,6,5,8,4,4,7,3,3,2,9,8,3,10,6,10,7
911,171.550150663391,873.844167004099,10,7,8,3,5,7,5,9,2,10,4,9,8,5,9,6,5,8,4,4,7,3,3,2,9,8,3,10,6,1,7
912,190.823504085177,873.844167004099,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
913,210.096857506962,873.844167004099,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
914,345.010331459461,873.844167004099,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
915,364.283684881247,873.844167004099,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,1,3,3,2,2,8,3,10,6,6,7
916,383.557038303032,873.844167004099,4,7,8,3,5,7,7,6,2,9,4,9,8,5,9,7,5,8,3,4,7,3,3,5,2,3,3,10,6,6,4
917,402.830391724818,873.844167004099,4,7,8,3,5,7,7,4,2,3,4,9,8,6,9,5,5,8,3,4,1,3,3,2,2,8,3,3,6,6,7
918,614.837279364459,873.844167004099,2,6,7,9,6,6,4,7,7,8,10,10,5,8,8,8,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
919,634.110632786244,873.844167004099,2,6,7,9,6,6,4,7,7,8,10,10,5,8,8,3,7,6,10,8,3,6,9,6,8,6,6,9,8,9,8
920,653.38398620803,873.844167004099,1,4,7,9,6,2,7,7,7,2,10,4,5,8,8,3,1,3,3,8,3,6,9,6,1,6,6,9,8,9,8
921,749.750753316957,873.844167004099,3,2,4,4,2,3,1,3,1,1,2,3,10,4,4,2,3,2,2,2,4,4,1,1,3,2,4,1,4,3,3
922,769.024106738743,873.844167004099,3,2,4,4,2,3,1,3,1,1,3,3,10,4,4,2,3,2,2,2,4,4,1,1,3,2,4,1,4,3,3
923,788.297460160528,873.844167004099,3,2,4,4,2,3,1,3,1,1,3,3,10,4,4,2,3,2,2,2,4,4,1,1,3,2,4,1,4,3,3
924,807.570813582314,873.844167004099,3,2,2,4,2,1,5,3,1,1,2,3,10,4,4,2,3,2,2,2,4,2,2,1,3,3,4,1,4,2,3
925,826.844167004099,873.844167004099,3,2,4,4,2,3,1,3,1,1,3,3,10,4,1,2,3,2,2,5,4,4,1,1,3,2,4,1,4,3,3
926,846.117520425885,873.844167004099,6,2,2,4,2,3,2,3,1,1,2,3,10,4,4,2,3,2,2,2,4,4,2,1,3,2,4,1,4,2,3
927,865.39087384767,873.844167004099,6,2,2,4,2,3,2,3,1,1,2,3,10,4,4,2,3,2,2,2,4,4,2,1,3,2,4,1,4,3,3
928,884.664227269456,873.844167004099,6,2,4,4,2,3,1,3,1,1,3,3,2,4,1,2,3,2,2,5,4,4,1,1,3,2,4,2,4,3,3
929,364.283684881247,893.117520425885,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,1,3,3,2,2,8,3,10,6,6,7
930,383.557038303032,893.117520425885,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,3,6,6,7
931,402.830391724818,893.117520425885,4,7,1,3,4,4,5,4,4,9,4,1,8,6,9,5,5,4,1,1,1,1,5,2,2,8,3,5,6,1,6
932,422.103745146603,893.117520425885,4,3,6,6,5,2,7,4,2,3,4,4,8,6,5,5,1,3,3,4,1,3,3,4,2,1,3,3,5,1,7
933,441.377098568389,893.117520425885,4,3,6,6,4,2,7,4,2,3,4,1,5,6,5,5,1,3,3,3,1,3,3,4,2,1,1,3,5,1,7
934,460.650451990174,893.117520425885,4,3,6,6,5,2,7,4,7,2,4,4,4,6,5,5,1,3,3,3,1,3,9,4,2,1,1,3,5,1,2
935,557.017219099102,893.117520425885,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
936,576.290572520888,893.117520425885,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
937,595.563925942673,893.117520425885,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
938,614.837279364459,893.117520425885,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
939,634.110632786244,893.117520425885,2,6,7,9,6,6,9,7,6,8,10,10,7,8,8,8,7,6,10,8,8,8,9,6,8,6,6,9,8,9,8
940,653.38398620803,893.117520425885,2,2,7,9,6,4,5,7,4,2,10,1,5,8,8,3,2,4,1,8,3,6,9,6,1,6,6,5,8,9,8
941,672.657339629815,893.117520425885,3,2,2,9,2,2,2,1,7,2,10,4,2,1,2,3,2,3,3,8,2,6,9,1,1,2,2,2,8,2,8
942,691.930693051601,893.117520425885,3,2,4,1,2,3,2,1,1,1,3,3,2,1,1,2,2,1,2,2,2,4,1,1,1,2,2,2,8,3,5
943,711.204046473386,893.117520425885,3,2,2,4,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,4,2,1,3,2,2,2,1,2,5
944,730.477399895172,893.117520425885,3,2,4,4,2,3,1,3,1,1,2,3,10,4,1,2,3,2,2,5,4,4,1,1,3,2,4,1,4,3,3
945,749.750753316957,893.117520425885,3,2,2,4,2,1,2,3,1,1,2,3,10,4,2,2,3,2,2,2,4,2,2,1,3,2,4,1,4,2,3
946,769.024106738743,893.117520425885,3,2,2,4,2,1,2,3,1,1,2,3,10,4,4,2,3,2,2,2,4,2,2,1,3,2,4,1,4,2,3
947,788.297460160528,893.117520425885,3,2,2,4,2,1,5,3,1,1,2,3,10,4,4,2,3,2,2,2,4,2,2,1,3,2,4,1,4,2,3
948,807.570813582314,893.117520425885,3,2,2,4,2,1,2,3,1,1,2,3,10,4,4,2,3,2,2,2,4,2,2,1,3,2,4,1,4,2,3
949,826.844167004099,893.117520425885,3,2,4,4,2,3,1,3,1,1,3,3,10,4,4,2,3,2,2,2,4,4,1,1,3,2,4,1,4,3,3
950,846.117520425885,893.117520425885,3,2,2,4,2,3,1,3,1,1,2,3,10,4,4,2,3,2,2,2,4,4,2,1,3,2,4,1,4,3,3
951,383.557038303032,912.39087384767,4,7,8,3,5,7,7,9,2,9,4,9,8,6,9,5,5,8,3,4,1,3,3,2,2,8,3,3,6,6,7
952,402.830391724818,912.39087384767,4,7,8,3,5,2,7,4,2,3,4,4,8,6,5,5,1,3,3,4,1,3,3,4,2,1,3,3,5,1,7
953,422.103745146603,912.39087384767,4,3,6,6,5,2,5,4,2,3,4,1,8,6,5,5,1,4,3,3,1,3,3,4,2,3,1,5,5,1,6
954,441.377098568389,912.39087384767,4,3,6,6,5,2,5,4,2,3,4,4,4,6,5,5,1,4,3,3,1,3,3,4,2,3,1,3,5,1,6
955,460.650451990174,912.39087384767,4,3,6,6,5,2,5,4,2,2,4,4,4,6,5,5,1,4,3,3,1,3,3,4,2,1,1,5,5,1,2
956,479.92380541196,912.39087384767,9,3,6,6,5,2,7,4,7,2,8,4,4,6,5,3,1,3,3,9,1,3,9,4,2,1,1,3,5,1,2
957,499.197158833745,912.39087384767,9,6,6,7,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,9,6,6,9,6,8,5,6,9,5,9,8
958,518.470512255531,912.39087384767,9,6,5,7,7,9,8,7,7,8,10,7,9,7,8,9,6,7,9,7,9,7,6,7,7,5,7,6,7,8,9
959,537.743865677316,912.39087384767,9,6,5,7,7,9,8,7,7,8,10,7,9,7,8,9,6,7,9,7,9,7,6,7,7,5,7,6,7,8,9
960,557.017219099102,912.39087384767,2,6,7,9,6,6,4,7,6,8,10,10,7,8,8,8,7,6,10,8,8,8,9,6,8,6,6,9,8,9,8
961,576.290572520888,912.39087384767,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
962,595.563925942673,912.39087384767,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
963,614.837279364459,912.39087384767,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
964,634.110632786244,912.39087384767,2,6,7,9,6,6,4,7,7,8,10,10,5,8,8,8,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
965,653.38398620803,912.39087384767,2,6,7,9,6,6,4,7,7,2,10,10,5,8,8,3,7,6,3,8,3,6,9,6,1,6,6,9,8,9,8
966,672.657339629815,912.39087384767,3,2,2,9,2,3,2,1,7,2,10,3,2,1,2,2,2,3,2,8,2,6,2,1,1,2,2,2,8,2,5
967,691.930693051601,912.39087384767,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,6,2,1,1,2,2,2,8,2,5
968,711.204046473386,912.39087384767,3,2,2,4,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,5
969,730.477399895172,912.39087384767,3,2,4,4,2,3,1,3,1,1,3,3,10,4,1,2,3,2,2,5,4,4,1,1,3,2,4,4,4,3,3
970,749.750753316957,912.39087384767,3,2,2,4,2,1,2,3,1,1,2,3,10,4,2,2,3,2,2,2,4,2,2,1,3,2,4,1,4,2,3
971,769.024106738743,912.39087384767,3,2,2,4,2,1,2,3,1,1,2,3,10,4,4,2,3,2,2,2,4,2,2,1,3,2,4,1,4,2,3
972,788.297460160528,912.39087384767,3,2,4,4,2,3,1,3,1,1,3,3,10,4,4,2,3,2,2,2,4,4,2,1,3,2,4,1,4,3,3
973,422.103745146603,931.664227269456,4,3,6,3,5,4,5,4,4,3,4,1,8,6,5,5,1,4,1,1,1,3,3,4,2,1,1,5,5,1,6
974,441.377098568389,931.664227269456,4,3,6,6,5,2,7,4,2,2,4,4,4,6,5,5,1,3,3,3,1,3,3,4,2,1,1,3,5,1,2
975,460.650451990174,931.664227269456,4,3,1,6,4,4,5,4,4,2,8,1,4,6,5,5,1,4,1,1,1,1,5,4,2,3,1,5,5,1,6
976,479.92380541196,931.664227269456,9,3,6,6,5,2,4,4,7,2,8,4,4,6,5,3,1,3,3,9,6,3,9,4,2,1,1,3,5,1,2
977,499.197158833745,931.664227269456,9,6,6,6,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,9,6,3,9,6,8,5,6,9,5,9,8
978,518.470512255531,931.664227269456,9,6,7,6,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,9,6,6,9,6,8,6,6,9,5,9,8
979,537.743865677316,931.664227269456,9,6,7,6,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,9,6,6,9,6,8,6,6,9,5,9,8
980,557.017219099102,931.664227269456,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
981,576.290572520888,931.664227269456,2,6,7,9,6,6,4,7,6,8,10,10,4,8,8,8,7,6,10,8,8,8,9,6,8,6,6,9,8,9,8
982,595.563925942673,931.664227269456,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
983,614.837279364459,931.664227269456,2,6,7,9,6,6,9,7,6,8,10,10,7,8,8,8,7,6,10,8,8,8,9,6,8,6,6,9,8,9,8
984,634.110632786244,931.664227269456,2,6,7,9,6,6,4,7,6,8,10,10,7,8,8,8,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
985,653.38398620803,931.664227269456,2,6,7,9,6,6,4,7,7,2,10,10,5,8,8,3,7,3,3,8,3,6,9,6,1,6,6,9,8,9,8
986,672.657339629815,931.664227269456,3,2,7,9,6,2,2,1,7,2,10,4,2,1,8,3,2,3,3,8,3,6,9,1,1,2,2,9,8,2,8
987,691.930693051601,931.664227269456,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,3,2,2,6,2,1,1,2,2,2,8,2,5
988,711.204046473386,931.664227269456,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,8,2,5
989,730.477399895172,931.664227269456,3,2,4,4,2,3,1,3,1,1,3,3,10,4,1,2,3,2,2,2,4,4,1,1,3,2,4,2,4,3,3
990,479.92380541196,950.937580691241,9,6,6,6,6,5,4,4,7,8,10,10,4,8,8,3,7,6,10,9,6,3,9,4,2,5,1,3,5,7,8
991,499.197158833745,950.937580691241,9,6,6,6,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,9,6,3,9,6,8,1,6,9,5,9,8
992,518.470512255531,950.937580691241,9,6,7,6,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,9,6,6,9,6,8,6,6,9,5,9,8
993,537.743865677316,950.937580691241,9,6,7,6,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,9,6,6,9,6,8,3,6,9,8,9,8
994,557.017219099102,950.937580691241,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
995,576.290572520888,950.937580691241,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
996,595.563925942673,950.937580691241,2,6,7,9,6,6,4,7,6,8,10,10,4,8,8,8,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
997,614.837279364459,950.937580691241,2,6,7,9,6,6,4,7,7,8,10,10,4,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
998,634.110632786244,950.937580691241,2,6,7,9,6,6,4,7,7,8,10,10,5,8,8,3,7,6,10,8,6,6,9,6,8,6,6,9,8,9,8
